,机构名字,所属地区,电话,地址,所属省,所属市,所属区,所属地址,adcode,地址省,地址市,地址区,具体地址,adcode_address
9394,平凉市第三人民医院,甘肃省平凉市崆峒区,0933-8415199,甘肃省平凉市崆峒区四十里铺镇清街5号,甘肃省,平凉市,崆峒区,,620802,甘肃省,平凉市,崆峒区,四十里铺镇清街5号,620802
9395,兰州五零四医院,甘肃省兰州市西固区,13919950221,甘肃省兰州市西固区新安路183号,甘肃省,兰州市,西固区,,620104,甘肃省,兰州市,西固区,新安路183号,620104
9396,甘肃省兰州市皋兰县疾病预防控制中心,甘肃省兰州市皋兰县,0931-5721051,甘肃省兰州市皋兰县石洞镇健康路,甘肃省,兰州市,皋兰县,,620122,甘肃省,兰州市,皋兰县,石洞镇健康路,620122
9397,西和县中医院,甘肃省陇南市西和县,0939-6628317,甘肃省陇南市西和县汉源镇城南开发区,甘肃省,陇南市,西和县,,621225,甘肃省,陇南市,西和县,汉源镇城南开发区,621225
9398,徽县中医医院,甘肃省陇南市徽县,0939-7521246,甘肃省陇南市徽县城关镇金徽社区银杏路107号,甘肃省,陇南市,徽县,,621227,甘肃省,陇南市,徽县,城关镇金徽社区银杏路107号,621227
9399,正宁县中医医院,甘肃省庆阳市正宁县,0934-6121003,甘肃省庆阳市正宁县县城东街8号,甘肃省,庆阳市,正宁县,,621025,甘肃省,庆阳市,正宁县,县城东街8号,621025
9400,白银市中西医结合医院,甘肃省白银市白银区,0943-8662240,甘肃省白银市白银区纺织路街道长安路479号,甘肃省,白银市,白银区,,620402,甘肃省,白银市,白银区,纺织路街道长安路479号,620402
9401,甘肃省兰州市第三人民医院,甘肃省兰州市七里河区,0931-2882674,甘肃省兰州市七里河区龚家湾街道建兰新村130号,甘肃省,兰州市,七里河区,,620103,甘肃省,兰州市,七里河区,龚家湾街道建兰新村130号,620103
9402,静宁县妇幼保健院,甘肃省平凉市静宁县,0933-2521221,甘肃省平凉市静宁县城关镇南环西路5号,甘肃省,平凉市,静宁县,,620826,甘肃省,平凉市,静宁县,城关镇南环西路5号,620826
9403,甘肃省陇南市宕昌县疾病预防控制中心,甘肃省陇南市宕昌县,0939-6121513,甘肃省陇南市宕昌县城关镇岷江大道342号,甘肃省,陇南市,宕昌县,,621223,甘肃省,陇南市,宕昌县,城关镇岷江大道342号,621223
9404,甘肃省平凉市泾川县疾病预防控制中心,甘肃省平凉市泾川县,0933-3321003,甘肃省平凉市泾川县泾州街73号,甘肃省,平凉市,泾川县,,620821,甘肃省,平凉市,泾川县,泾州街73号,620821
9405,西和县疾病预防控制中心,甘肃省陇南市西和县,0393-6621871,甘肃省陇南市西和县,甘肃省,陇南市,西和县,,621225,甘肃省,陇南市,西和县,,621225
9406,康县疾病预防控制中心,甘肃省陇南市康县,0939-5121305,甘肃省陇南市康县城关镇西街社区小康路66号,甘肃省,陇南市,康县,,621224,甘肃省,陇南市,康县,城关镇西街社区小康路66号,621224
9407,岷县人民医院,甘肃省定西市岷县,0932-7722479,甘肃省定西市岷县岷阳镇岷州西路,甘肃省,定西市,岷县,,621126,甘肃省,定西市,岷县,岷阳镇岷州西路,621126
9408,渭源县中西医结合医院,甘肃省定西市渭源县,0932-4482933,甘肃省定西市渭源县会川镇新城村,甘肃省,定西市,渭源县,,621123,甘肃省,定西市,渭源县,会川镇新城村,621123
9409,定西市疾病预防控制中心,甘肃省定西市安定区,0932-8212378,甘肃省定西市安定区友谊南路78号,甘肃省,定西市,安定区,,621102,甘肃省,定西市,安定区,友谊南路78号,621102
9410,陇南市武都区中医医院,甘肃省陇南市武都区,0939-8212152,甘肃省陇南市武都区城关镇,甘肃省,陇南市,武都区,,621202,甘肃省,陇南市,武都区,城关镇,621202
9411,庆阳市西峰区疾病预防控制中心,甘肃省庆阳市西峰区,0934-8685691,甘肃省庆阳市西峰区秦霸岭东路,甘肃省,庆阳市,西峰区,,621002,甘肃省,庆阳市,西峰区,秦霸岭东路,621002
9412,瓜州仁爱医院,甘肃省酒泉市瓜州县,0937-5522120,甘肃省酒泉市瓜州县渊泉镇南市街60号,甘肃省,酒泉市,瓜州县,,620922,甘肃省,酒泉市,瓜州县,渊泉镇南市街60号,620922
9413,兰州凯普医学检验实验室,甘肃省兰州市榆中县,13993138965,甘肃省兰州市榆中区（县）定远镇金科路医药生物产业园2-2-202,甘肃省,兰州市,榆中县,,620123,甘肃省,兰州市,,榆中区（县）定远镇金科路医药生物产业园2-2-202,620100
9414,陇西县疾病预防控制中心,甘肃省定西市陇西县,0932-6622566,甘肃省定西市陇西县巩昌镇西大街6号,甘肃省,定西市,陇西县,,621122,甘肃省,定西市,陇西县,巩昌镇西大街6号,621122
9415,白银市妇幼保健院,甘肃省白银市白银区,0943-8250396,甘肃省白银市白银区北京路69号,甘肃省,白银市,白银区,,620402,甘肃省,白银市,白银区,北京路69号,620402
9416,秦州区疾病预防控制中心,甘肃省天水市秦州区,0938-6818233,甘肃省天水市秦州区北园子17号,甘肃省,天水市,秦州区,,620502,甘肃省,天水市,秦州区,北园子17号,620502
9417,渭源县中医医院,甘肃省定西市渭源县,0932-4136839,甘肃省定西市渭源县清源镇柯寨村杜家庄社,甘肃省,定西市,渭源县,,621123,甘肃省,定西市,渭源县,清源镇柯寨村杜家庄社,621123
9418,兰州大学第一医院西站院区,甘肃省兰州市七里河区,0931-8350753,甘肃省兰州市七里河区龚北路84号,甘肃省,兰州市,七里河区,,620103,甘肃省,兰州市,七里河区,龚北路84号,620103
9419,甘州区疾病预防控制中心,甘肃省张掖市甘州区,0936-8213155,甘肃省张掖市甘州区县府街27号,甘肃省,张掖市,甘州区,,620702,甘肃省,张掖市,甘州区,县府街27号,620702
9420,中国人民解放军96604部队医院,甘肃省兰州市城关区,0931-8993376,甘肃省兰州市城关区酒泉路街道静宁南路74号,甘肃省,兰州市,城关区,,620102,甘肃省,兰州市,城关区,酒泉路街道静宁南路74号,620102
9421,西部战区疾病预防控制中心,甘肃省兰州市城关区,18054180612,甘肃省兰州市城关区东岗东路509号,甘肃省,兰州市,城关区,,620102,甘肃省,兰州市,城关区,东岗东路509号,620102
9422,环县中医医院,甘肃省庆阳市环县,0934-5957120,甘肃省庆阳市环县环城镇南关社区滨河路63号,甘肃省,庆阳市,环县,,621022,甘肃省,庆阳市,环县,环城镇南关社区滨河路63号,621022
9423,东乡族自治县人民医院,甘肃省临夏回族自治州东乡族自治县,0930-7121717,甘肃省临夏回族自治州东乡县锁南镇东西大街82号,甘肃省,临夏回族自治州,东乡族自治县,,622926,甘肃省,临夏回族自治州,,东乡县锁南镇东西大街82号,622900
9424,甘肃省文县疾病预防控制中心,甘肃省陇南市文区（县）,0939-5522024,甘肃省陇南市文区（县）县城新村街道271号,甘肃省,陇南市,,文区（县）,621200,甘肃省,陇南市,,文区（县）县城新村街道271号,621200
9425,礼县中医医院,甘肃省陇南市礼县,0939-4448510,甘肃省陇南市礼县城关镇城沿64号,甘肃省,陇南市,礼县,,621226,甘肃省,陇南市,礼县,城关镇城沿64号,621226
9426,临夏市民族医院,甘肃省临夏回族自治州临夏市,0930-6313555,甘肃省临夏回族自治州临夏市解放路94号,甘肃省,临夏回族自治州,临夏市,,622901,甘肃省,临夏回族自治州,临夏市,解放路94号,622901
9427,和政县中医医院,甘肃省临夏回族自治州和政县,15025828161,甘肃省临夏回族自治州和政县城关镇和合路张家庄村,甘肃省,临夏回族自治州,和政县,,622925,甘肃省,临夏回族自治州,和政县,城关镇和合路张家庄村,622925
9428,甘肃迪安同享医学检验中心,甘肃省兰州市城关区,0931-8528338,甘肃省兰州市城关区北龙口永新化工园区永新集团大楼六楼,甘肃省,兰州市,城关区,,620102,甘肃省,兰州市,城关区,北龙口永新化工园区永新集团大楼六楼,620102
9429,静宁县中医医院,甘肃省平凉市静宁县,0933-2521415,甘肃省平凉市静宁县城关镇苹果大道21号,甘肃省,平凉市,静宁县,,620826,甘肃省,平凉市,静宁县,城关镇苹果大道21号,620826
9430,玉门市第二人民医院,甘肃省酒泉市玉门市,13893714315,甘肃省玉门市老市区解放路23号,甘肃省,酒泉市,玉门市,,620981,甘肃省,酒泉市,玉门市,老市区解放路23号,620981
9431,康乐县中医院,甘肃省临夏市康乐区（县）,13689309509,甘肃省临夏市康乐区（县）新治街道8号,甘肃省,临夏回族自治州,临夏市,康乐区（县）,622901,甘肃省,临夏回族自治州,临夏市,康乐区（县）新治街道8号,622901
9432,天祝藏族自治县藏医院,甘肃省武威市天祝藏族自治县,0935-3122173,甘肃省武威市天祝藏族自治县华藏寺镇城北新区,甘肃省,武威市,天祝藏族自治县,,620623,甘肃省,武威市,天祝藏族自治县,华藏寺镇城北新区,620623
9433,中国人民解放军63600部队医院,甘肃省酒泉市金塔县东风航天城,0937-2461472,甘肃省酒泉市金塔县东风航天城,甘肃省,酒泉市,金塔县,东风航天城,620921,甘肃省,酒泉市,金塔县,东风航天城,620921
9434,凉州区中西医结合医院,甘肃省武威市凉州区,0935-2252385,甘肃省武威市凉州区西大街凤凰路100号,甘肃省,武威市,凉州区,,620602,甘肃省,武威市,凉州区,西大街凤凰路100号,620602
9435,白银市第三人民医院,甘肃省白银市会宁县,9433225213,甘肃省白银市会宁县会师镇长征中路199号,甘肃省,白银市,会宁县,,620422,甘肃省,白银市,会宁县,会师镇长征中路199号,620422
9436,甘肃省礼县第一人民医院,甘肃省陇南市礼县,13919550004,礼县城关镇南城社区南滨河路1号,甘肃省,陇南市,礼县,,621226,甘肃省,陇南市,礼县,城关镇南城社区南滨河路1号,621226
9437,联勤保障部队第九四〇医院,甘肃省兰州市七里河区,0931-8994038,甘肃省兰州市七里河区南滨河路333号,甘肃省,兰州市,七里河区,,620103,甘肃省,兰州市,七里河区,南滨河路333号,620103
9438,郭集卫生分院,甘肃省天水市秦安县,0938-6283339,甘肃省天水市秦安县郭集路165号,甘肃省,天水市,秦安县,,620522,甘肃省,天水市,秦安县,郭集路165号,620522
9439,甘南藏族自治州疾病预防控制中心,甘肃省甘南藏族自治州合作市,0941-8213281,甘肃省甘南藏族在自治州合作市念钦街道19号,甘肃省,甘南藏族自治州,合作市,,623001,甘肃省,甘南藏族自治州,合作市,念钦街道19号,623001
9440,龙山镇中心卫生院（方舱）,甘肃省天水市张家川回族自治县,15293809425,甘肃省天水市张家川回族自治县龙山镇花寺巷2号,甘肃省,天水市,张家川回族自治县,,620525,甘肃省,天水市,张家川回族自治县,龙山镇花寺巷2号,620525
9441,庄浪县妇幼保健院,甘肃省平凉市庄浪县,9336621208,甘肃省平凉市庄浪县水洛镇南河南路4号,甘肃省,平凉市,庄浪县,,620825,甘肃省,平凉市,庄浪县,水洛镇南河南路4号,620825
9442,德令哈市疾病预防控制中心,青海省海西蒙古族藏族自治州德令哈市,0977-8228607,青海省海西蒙古族藏族自治州德令哈市格尔木西路,青海省,海西蒙古族藏族自治州,德令哈市,,632802,青海省,海西蒙古族藏族自治州,德令哈市,格尔木西路,632802
9443,都兰县疾病预防控制中心,青海省海西蒙古族藏族自治州都兰县,0977-8235565,青海省海西蒙古族藏族自治州都兰县和平街16号,青海省,海西蒙古族藏族自治州,都兰县,,632822,青海省,海西蒙古族藏族自治州,都兰县,和平街16号,632822
9444,刚察县疾病预防控制中心,青海省海北藏族自治州刚察县,0970-8651099,青海省海北藏族自治州刚察县学苑路东,青海省,海北藏族自治州,刚察县,,632224,青海省,海北藏族自治州,刚察县,学苑路东,632224
9445,格尔木市第二人民医院,青海省海西蒙古族藏族自治州格尔木市,0979-7222547,青海省海西蒙古族藏族自治州格尔木市北二路9号,青海省,海西蒙古族藏族自治州,格尔木市,,632801,青海省,海西蒙古族藏族自治州,格尔木市,北二路9号,632801
9446,格尔木市疾病预防控制中心,青海省海西蒙古族藏族自治州格格尔木市,0979-8490002,青海省海西蒙古族藏族自治州格尔木市昆仑路杨树巷12号,青海省,海西蒙古族藏族自治州,格尔木市,,632801,青海省,海西蒙古族藏族自治州,格尔木市,昆仑路杨树巷12号,632801
9447,格尔木市人民医院,青海省海西蒙古族藏族自治州格尔木市,0979-8498561,青海省海西蒙古族藏族自治州格尔木市昆仑中路18号,青海省,海西蒙古族藏族自治州,格尔木市,,632801,青海省,海西蒙古族藏族自治州,格尔木市,昆仑中路18号,632801
9448,果洛藏族自治州疾病预防控制中心,青海省果洛藏族自治州玛沁县,0975-8382058,青海省果洛藏族自治州玛沁县,青海省,果洛藏族自治州,玛沁县,,632621,青海省,果洛藏族自治州,玛沁县,,632621
9449,海北藏族自治州疾病预防控制中心,青海省海北藏族自治州海晏县,0970-8642307,青海省海北藏族自治州海晏县西海镇同宝路8号,青海省,海北藏族自治州,海晏县,,632223,青海省,海北藏族自治州,海晏县,西海镇同宝路8号,632223
9450,海东市乐都区疾病预防控制中心,青海省海东市乐都区,0972-8622234,青海省海东市乐都区碾伯镇桥北路10号,青海省,海东市,乐都区,,630202,青海省,海东市,乐都区,碾伯镇桥北路10号,630202
9451,海东市平安区疾病预防控制中心,青海省海东市平安区,0972-8665809,青海省海东市平安区互助南路,青海省,海东市,平安区,,630203,青海省,海东市,平安区,互助南路,630203
9452,海南藏族自治州疾病预防控制中心,青海省海南藏族自治州共和县,0974-8512660,青海省海南藏族自治州共和县恰卜恰镇黄河南大街217号,青海省,海南藏族自治州,共和县,,632521,青海省,海南藏族自治州,共和县,恰卜恰镇黄河南大街217号,632521
9453,海西蒙古族藏族自治州疾病预防控制中心,青海省海西蒙古族藏族自治州德令哈市,0977-8223767,青海省海西蒙古族藏族自治州德令哈市昆仑南路5号,青海省,海西蒙古族藏族自治州,德令哈市,,632802,青海省,海西蒙古族藏族自治州,德令哈市,昆仑南路5号,632802
9454,海西蒙古族藏族自治州人民医院,青海省海西蒙古族藏族自治州德令哈市,0977-8224199,青海省海西蒙古族藏族自治州德令哈市乌兰东路17号,青海省,海西蒙古族藏族自治州,德令哈市,,632802,青海省,海西蒙古族藏族自治州,德令哈市,乌兰东路17号,632802
9455,湟源县疾病预防控制中心,青海省西宁市湟源县,0971-2433632,青海省西宁市湟源县东大街112号,青海省,西宁市,湟源县,,630123,青海省,西宁市,湟源县,东大街112号,630123
9456,湟源县人民医院,青海省西宁市湟源县,0971-2432791,青海省西宁市湟源县西大街35号,青海省,西宁市,湟源县,,630123,青海省,西宁市,湟源县,西大街35号,630123
9457,湟源县中医院,青海省西宁市湟源县,0971-2432180,青海省西宁市湟源县二中路,青海省,西宁市,湟源县,,630123,青海省,西宁市,湟源县,二中路,630123
9458,湟中县疾病预防控制中心,青海省西宁市湟中县,0971-2230676,青海省西宁市湟中县团结北路144号,青海省,西宁市,湟中县,,630122,青海省,西宁市,湟中县,团结北路144号,630122
9459,玛多县疾病预防控制中心,青海省果洛藏族自治州玛多县,0975-8345049,青海省果洛藏族自治州玛多县玛查理镇建设路,青海省,果洛藏族自治州,玛多县,,632626,青海省,果洛藏族自治州,玛多县,玛查理镇建设路,632626
9460,玛沁县疾病预防控制中心,青海省果洛藏族自治州玛沁县,0975-8382830,青海省果洛藏族自治州玛沁县大武镇雪山路116号,青海省,果洛藏族自治州,玛沁县,,632621,青海省,果洛藏族自治州,玛沁县,大武镇雪山路116号,632621
